ParticipantID,Proficiency,WritingType,Epoch,N400_Amp,P600_Amp
16,High,Inclusive,39,-4.6134,2.1837
16,High,Inclusive,40,-4.1688,2.3679
17,High,Generic,1,-3.2621,1.0871
17,High,Generic,2,-3.2488,1.1211
17,High,Generic,3,-3.2443,0.9884
17,High,Generic,4,-3.2594,1.2002
17,High,Generic,5,-2.9812,1.0231
17,High,Generic,6,-3.1043,0.7803
17,High,Generic,7,-3.155,1.06
17,High,Generic,8,-2.7169,0.8476
17,High,Generic,9,-2.8904,1.2694
17,High,Generic,10,-3.0679,1.4217
17,High,Generic,11,-3.0542,1.1478
17,High,Generic,12,-3.118,1.3147
17,High,Generic,13,-2.9455,0.9449
17,High,Generic,14,-3.3079,1.0294
17,High,Generic,15,-3.23,1.0573
17,High,Generic,16,-2.9244,0.9785
17,High,Generic,17,-3.1164,1.0816
17,High,Generic,18,-2.9827,0.6206
17,High,Generic,19,-3.201,1.1123
17,High,Generic,20,-2.93,0.9716
17,High,Generic,21,-3.3915,1.1939
17,High,Generic,22,-3.2053,0.8321
17,High,Generic,23,-3.2037,1.0331
17,High,Generic,24,-3.2007,0.6289
17,High,Generic,25,-2.9754,1.325
17,High,Generic,26,-3.0123,0.8425
17,High,Generic,27,-3.1402,1.0687
17,High,Generic,28,-3.0202,1.2037
17,High,Generic,29,-3.2201,1.0864
17,High,Generic,30,-3.0414,1.3612
17,High,Generic,31,-3.0043,1.2278
17,High,Generic,32,-3.0974,1.3521
17,High,Generic,33,-3.0485,0.8978
17,High,Generic,34,-2.8995,1.2096
17,High,Generic,35,-3.1765,0.9741
17,High,Generic,36,-3.0655,1.1626
17,High,Generic,37,-3.0804,1.1323
17,High,Generic,38,-2.855,1.2843
17,High,Generic,39,-3.0814,1.2583
17,High,Generic,40,-3.2649,1.1496
17,High,Inclusive,1,-3.9466,2.1394
17,High,Inclusive,2,-4.3451,2.0526
17,High,Inclusive,3,-4.3814,2.026
17,High,Inclusive,4,-4.2736,1.9019
17,High,Inclusive,5,-4.2157,2.3635
17,High,Inclusive,6,-4.3542,2.4869
17,High,Inclusive,7,-4.1414,2.3891
17,High,Inclusive,8,-4.3167,2.3539
17,High,Inclusive,9,-4.3818,2.361
17,High,Inclusive,10,-4.1922,2.2937
17,High,Inclusive,11,-4.3943,2.004
17,High,Inclusive,12,-4.1284,1.9933
17,High,Inclusive,13,-4.1485,1.9096
17,High,Inclusive,14,-4.0908,1.9365
17,High,Inclusive,15,-4.1352,2.3081
17,High,Inclusive,16,-4.3225,2.2994
17,High,Inclusive,17,-4.1789,2.0752
17,High,Inclusive,18,-4.3693,1.7905
17,High,Inclusive,19,-4.1656,1.87
17,High,Inclusive,20,-4.2037,2.1303
17,High,Inclusive,21,-4.1161,2.1226
17,High,Inclusive,22,-4.2674,2.3294
17,High,Inclusive,23,-4.1677,2.2462
17,High,Inclusive,24,-4.1476,1.8759
17,High,Inclusive,25,-4.1045,2.3055
17,High,Inclusive,26,-4.3705,2.1342
17,High,Inclusive,27,-4.2239,2.1561
17,High,Inclusive,28,-4.1679,2.4693
17,High,Inclusive,29,-4.0557,1.9206
17,High,Inclusive,30,-4.1247,2.4488
17,High,Inclusive,31,-4.16,2.4012
17,High,Inclusive,32,-3.9162,2.3877
17,High,Inclusive,33,-4.1806,2.392
17,High,Inclusive,34,-4.1963,2.1878
17,High,Inclusive,35,-4.2707,2.4957
17,High,Inclusive,36,-4.3408,2.4895
17,High,Inclusive,37,-4.143,1.9031
17,High,Inclusive,38,-4.1629,1.763
17,High,Inclusive,39,-4.1242,2.36
17,High,Inclusive,40,-4.3069,2.2077
18,High,Generic,1,-2.8169,0.9689
18,High,Generic,2,-3.2688,1.3663
18,High,Generic,3,-2.8156,1.0707
18,High,Generic,4,-2.9583,1.3383
18,High,Generic,5,-3.2214,0.9729
18,High,Generic,6,-2.9254,1.407
18,High,Generic,7,-3.0256,0.894
18,High,Generic,8,-2.8119,0.9638
18,High,Generic,9,-3.1603,1.1385
18,High,Generic,10,-2.8769,1.2408
18,High,Generic,11,-3.0478,1.1627
18,High,Generic,12,-3.1035,1.1816
18,High,Generic,13,-3.4894,1.0107
18,High,Generic,14,-3.0738,0.8398
18,High,Generic,15,-3.0521,1.0291
18,High,Generic,16,-2.8467,1.3846
18,High,Generic,17,-3.1799,1.0398
18,High,Generic,18,-3.1211,0.9797
18,High,Generic,19,-3.0807,0.9183
18,High,Generic,20,-3.2796,1.1945
18,High,Generic,21,-3.0156,0.9091
18,High,Generic,22,-2.9757,0.9437
18,High,Generic,23,-3.072,1.2341
18,High,Generic,24,-3.115,1.1609
18,High,Generic,25,-3.1875,1.0307
18,High,Generic,26,-3.1409,0.9207
18,High,Generic,27,-3.1365,0.7603
18,High,Generic,28,-3.1837,1.013
18,High,Generic,29,-3.1484,1.0217
18,High,Generic,30,-3.1193,1.1659
18,High,Generic,31,-2.9788,0.94
18,High,Generic,32,-3.2905,0.8616
18,High,Generic,33,-3.1831,0.9996
18,High,Generic,34,-3.2255,0.8108
18,High,Generic,35,-3.1784,1.1063
18,High,Generic,36,-3.0207,0.9585
18,High,Generic,37,-3.1719,0.8847
18,High,Generic,38,-3.1147,0.9003
18,High,Generic,39,-3.024,0.7128
18,High,Generic,40,-3.1639,1.1302
18,High,Inclusive,1,-4.1904,2.7216
18,High,Inclusive,2,-4.1655,1.9822
18,High,Inclusive,3,-4.2323,1.8278
18,High,Inclusive,4,-4.2301,2.0164
18,High,Inclusive,5,-4.0807,2.0731
18,High,Inclusive,6,-4.2355,2.0559
18,High,Inclusive,7,-3.9572,2.1188
18,High,Inclusive,8,-3.9431,2.3458
18,High,Inclusive,9,-4.1457,2.2567
18,High,Inclusive,10,-4.1589,1.7975
18,High,Inclusive,11,-4.2598,2.352
18,High,Inclusive,12,-4.2253,1.902
18,High,Inclusive,13,-4.2259,2.5238
18,High,Inclusive,14,-4.031,2.1706
18,High,Inclusive,15,-4.0753,2.1097
18,High,Inclusive,16,-4.4736,1.9981
18,High,Inclusive,17,-3.9836,2.1282
18,High,Inclusive,18,-4.2545,2.123
18,High,Inclusive,19,-3.9324,2.5082
18,High,Inclusive,20,-3.8852,2.1512
18,High,Inclusive,21,-4.1737,1.8797
18,High,Inclusive,22,-3.9965,1.9494
18,High,Inclusive,23,-4.1855,1.9635
18,High,Inclusive,24,-4.3063,2.0155
18,High,Inclusive,25,-4.3092,2.0752
18,High,Inclusive,26,-4.3002,2.3497
18,High,Inclusive,27,-4.3837,2.2271
18,High,Inclusive,28,-4.0353,2.0804
18,High,Inclusive,29,-4.3257,2.1369
18,High,Inclusive,30,-4.041,2.2218
18,High,Inclusive,31,-4.2977,2.2798
18,High,Inclusive,32,-4.3833,2.3193
18,High,Inclusive,33,-4.1567,2.1214
18,High,Inclusive,34,-4.3438,2.0057
18,High,Inclusive,35,-4.1378,2.4288
18,High,Inclusive,36,-4.3136,2.2747
18,High,Inclusive,37,-4.5311,2.0661
18,High,Inclusive,38,-4.2227,2.0011
18,High,Inclusive,39,-4.3585,2.0494
18,High,Inclusive,40,-4.1742,2.1455
19,High,Generic,1,-3.4457,0.6459
19,High,Generic,2,-3.201,1.1615
19,High,Generic,3,-3.5221,0.9701
19,High,Generic,4,-3.1889,1.3477
19,High,Generic,5,-3.1678,1.1466
19,High,Generic,6,-3.0888,0.6439
19,High,Generic,7,-2.9948,1.1131
19,High,Generic,8,-3.0338,1.8552
19,High,Generic,9,-3.4226,1.4149
19,High,Generic,10,-3.1531,1.1275
19,High,Generic,11,-3.1168,0.9852
19,High,Generic,12,-3.1955,1.1359
19,High,Generic,13,-3.3376,1.2201
19,High,Generic,14,-3.1724,0.844
19,High,Generic,15,-3.1775,1.3214
19,High,Generic,16,-3.1903,1.1417
19,High,Generic,17,-3.2196,1.2216
19,High,Generic,18,-3.0072,1.4397
19,High,Generic,19,-3.1363,1.2037
19,High,Generic,20,-3.0953,1.3292
19,High,Generic,21,-3.2178,1.219
19,High,Generic,22,-3.1392,1.0572
19,High,Generic,23,-3.0962,1.1204
19,High,Generic,24,-3.1274,1.1129
19,High,Generic,25,-2.8733,1.2671
19,High,Generic,26,-2.9796,0.9789
19,High,Generic,27,-3.2434,1.2611
19,High,Generic,28,-2.9786,1.3645
19,High,Generic,29,-3.2006,1.0241
19,High,Generic,30,-3.3559,0.9915
19,High,Generic,31,-2.9605,0.9767
19,High,Generic,32,-3.0139,1.0319
19,High,Generic,33,-3.0614,0.8405
19,High,Generic,34,-3.0972,0.4718
19,High,Generic,35,-3.138,0.7439
19,High,Generic,36,-2.9291,1.2255
19,High,Generic,37,-3.04,1.3742
19,High,Generic,38,-3.2523,1.4195
19,High,Generic,39,-2.9702,1.0227
19,High,Generic,40,-2.9397,0.8487
19,High,Inclusive,1,-4.3417,2.0613
19,High,Inclusive,2,-4.2973,1.9717
19,High,Inclusive,3,-4.0345,2.1312
19,High,Inclusive,4,-4.1651,2.0689
19,High,Inclusive,5,-4.4911,2.237
19,High,Inclusive,6,-4.5048,2.1693
19,High,Inclusive,7,-4.4232,2.5805
19,High,Inclusive,8,-4.0813,2.2042
19,High,Inclusive,9,-4.0284,2.0137
19,High,Inclusive,10,-4.1365,2.223
19,High,Inclusive,11,-4.1784,2.4375
19,High,Inclusive,12,-4.1081,2.2407
19,High,Inclusive,13,-4.4662,1.991
19,High,Inclusive,14,-4.2364,2.2017
19,High,Inclusive,15,-4.3875,2.6653
19,High,Inclusive,16,-3.9905,2.3034
19,High,Inclusive,17,-4.2072,2.1406
19,High,Inclusive,18,-4.3608,2.1985
19,High,Inclusive,19,-4.1793,1.9346
19,High,Inclusive,20,-4.1679,2.1519
19,High,Inclusive,21,-4.5042,2.0109
19,High,Inclusive,22,-4.28,2.5605
19,High,Inclusive,23,-4.1345,1.9159
19,High,Inclusive,24,-4.1451,1.8735
19,High,Inclusive,25,-4.0556,2.0888
19,High,Inclusive,26,-4.232,2.4482
19,High,Inclusive,27,-4.4111,1.9036
19,High,Inclusive,28,-4.3055,2.3907
19,High,Inclusive,29,-4.4459,1.6166
19,High,Inclusive,30,-4.2857,2.2933
19,High,Inclusive,31,-4.038,2.0904
19,High,Inclusive,32,-4.2797,2.4138
19,High,Inclusive,33,-4.4985,2.1053
19,High,Inclusive,34,-4.1894,2.2728
19,High,Inclusive,35,-4.2945,2.1899
19,High,Inclusive,36,-4.5912,2.0514
19,High,Inclusive,37,-4.15,1.9865
19,High,Inclusive,38,-4.2092,2.2724
19,High,Inclusive,39,-4.2694,2.2171
19,High,Inclusive,40,-4.3624,2.1417
20,High,Generic,1,-3.0185,1.1014
20,High,Generic,2,-3.198,1.1148
20,High,Generic,3,-3.0028,0.66
20,High,Generic,4,-2.9361,1.0027
20,High,Generic,5,-3.0462,1.3094
20,High,Generic,6,-3.3158,0.9281
20,High,Generic,7,-3.1533,0.9132
20,High,Generic,8,-2.8498,0.8986
20,High,Generic,9,-3.1933,1.1109
20,High,Generic,10,-3.2903,0.9909
20,High,Generic,11,-3.0624,1.0034
20,High,Generic,12,-3.124,0.9641
20,High,Generic,13,-3.3372,1.1343
20,High,Generic,14,-2.8468,1.0737
20,High,Generic,15,-3.0762,1.2085
20,High,Generic,16,-3.3004,1.4105
20,High,Generic,17,-3.0797,1.3964
20,High,Generic,18,-3.22,1.4336
20,High,Generic,19,-2.9937,1.1806
20,High,Generic,20,-3.0749,1.0203
20,High,Generic,21,-2.9299,1.0981
20,High,Generic,22,-3.4051,0.8466
20,High,Generic,23,-3.1379,1.132
20,High,Generic,24,-3.1185,1.3138
20,High,Generic,25,-3.4027,1.0987
20,High,Generic,26,-3.3827,1.2219
20,High,Generic,27,-3.1242,1.1539
20,High,Generic,28,-3.2396,1.3259
20,High,Generic,29,-2.9537,1.1867
20,High,Generic,30,-3.1294,1.186
20,High,Generic,31,-3.216,1.2411
20,High,Generic,32,-2.8626,1.2841
20,High,Generic,33,-3.2194,1.1423
20,High,Generic,34,-3.304,1.1845
20,High,Generic,35,-3.0424,0.696
20,High,Generic,36,-3.2843,1.0134
20,High,Generic,37,-3.1551,0.8281
20,High,Generic,38,-3.0517,1.1203
20,High,Generic,39,-3.1391,0.9188
20,High,Generic,40,-2.9527,1.4011
20,High,Inclusive,1,-4.2905,2.0606
20,High,Inclusive,2,-4.1443,2.1114
20,High,Inclusive,3,-4.2389,2.3309
20,High,Inclusive,4,-4.5044,2.4467
20,High,Inclusive,5,-4.2071,2.1007
20,High,Inclusive,6,-4.2314,2.1755
20,High,Inclusive,7,-4.4777,2.482
20,High,Inclusive,8,-4.2118,2.2716
20,High,Inclusive,9,-4.0753,1.9788
20,High,Inclusive,10,-4.147,2.1295
20,High,Inclusive,11,-4.091,1.7576
20,High,Inclusive,12,-4.2329,2.0624
20,High,Inclusive,13,-4.1532,2.277
20,High,Inclusive,14,-4.3241,2.0406
20,High,Inclusive,15,-4.2346,2.0037
20,High,Inclusive,16,-4.0917,2.1092
20,High,Inclusive,17,-4.654,2.108
20,High,Inclusive,18,-4.3738,1.8567
20,High,Inclusive,19,-4.4036,2.2049
20,High,Inclusive,20,-4.0187,2.2456
20,High,Inclusive,21,-4.309,2.2742
20,High,Inclusive,22,-4.2869,2.0441
20,High,Inclusive,23,-4.3912,1.8326
20,High,Inclusive,24,-4.2765,2.2146
20,High,Inclusive,25,-4.2325,2.0998
20,High,Inclusive,26,-4.3599,2.3046
20,High,Inclusive,27,-4.4156,2.3382
20,High,Inclusive,28,-4.3683,2.0325
20,High,Inclusive,29,-4.438,2.0827
20,High,Inclusive,30,-4.0717,2.2861
20,High,Inclusive,31,-4.0712,2.2874
20,High,Inclusive,32,-4.3836,2.1168
20,High,Inclusive,33,-4.335,2.4491
20,High,Inclusive,34,-4.3975,2.3617
20,High,Inclusive,35,-4.0841,2.5489
20,High,Inclusive,36,-4.2795,2.3255
20,High,Inclusive,37,-3.8758,2.0595
20,High,Inclusive,38,-4.4483,1.807
20,High,Inclusive,39,-4.1111,1.8064
20,High,Inclusive,40,-4.2738,2.2705
21,Low,Generic,1,-3.2402,1.3031
21,Low,Generic,2,-3.2347,1.4738
21,Low,Generic,3,-3.4108,1.0826
21,Low,Generic,4,-3.3839,1.384
21,Low,Generic,5,-3.1329,1.3082
21,Low,Generic,6,-3.0905,0.9824
21,Low,Generic,7,-3.0179,1.5226
21,Low,Generic,8,-3.1577,1.5744
21,Low,Generic,9,-3.5165,1.1131
21,Low,Generic,10,-3.3783,1.3623
21,Low,Generic,11,-3.4255,1.3695
21,Low,Generic,12,-3.0624,1.357
21,Low,Generic,13,-3.2254,1.0204
21,Low,Generic,14,-3.395,1.4679
21,Low,Generic,15,-3.1511,1.2102
21,Low,Generic,16,-3.3307,0.8128
21,Low,Generic,17,-3.4286,1.6003
21,Low,Generic,18,-3.4601,1.2559
21,Low,Generic,19,-3.1169,0.967
21,Low,Generic,20,-3.2403,1.4056
21,Low,Generic,21,-3.2661,1.7917
21,Low,Generic,22,-3.5183,1.4297
21,Low,Generic,23,-3.2939,1.3724
21,Low,Generic,24,-3.2018,1.0714
21,Low,Generic,25,-3.2337,0.8464
21,Low,Generic,26,-3.1775,1.2776
21,Low,Generic,27,-3.1722,1.4296
21,Low,Generic,28,-3.2129,1.2476
21,Low,Generic,29,-3.4002,1.0756
21,Low,Generic,30,-3.09,1.5053
21,Low,Generic,31,-3.3037,1.2272
21,Low,Generic,32,-3.4037,1.4526
21,Low,Generic,33,-3.1682,1.6062
21,Low,Generic,34,-3.3997,1.1424
21,Low,Generic,35,-3.2333,1.3473
21,Low,Generic,36,-3.3004,1.0434
21,Low,Generic,37,-3.1358,1.3622
21,Low,Generic,38,-3.4054,1.4891
21,Low,Generic,39,-3.0925,1.2449
21,Low,Generic,40,-3.2561,1.3288
21,Low,Inclusive,1,-7.1173,4.226
21,Low,Inclusive,2,-7.3109,4.3953
21,Low,Inclusive,3,-7.2222,4.5207
21,Low,Inclusive,4,-7.0375,4.1777
21,Low,Inclusive,5,-7.0822,4.1624
21,Low,Inclusive,6,-6.7752,3.7224
21,Low,Inclusive,7,-6.7965,4.2876
21,Low,Inclusive,8,-7.1691,4.0049
21,Low,Inclusive,9,-6.7365,4.0309
21,Low,Inclusive,10,-7.161,4.4475
21,Low,Inclusive,11,-6.9372,4.0324
21,Low,Inclusive,12,-6.9555,4.0148
21,Low,Inclusive,13,-6.8229,4.4323
21,Low,Inclusive,14,-6.9082,4.2923
21,Low,Inclusive,15,-6.7238,4.2199
21,Low,Inclusive,16,-7.1653,4.3099
21,Low,Inclusive,17,-6.6751,4.017
21,Low,Inclusive,18,-7.0422,4.3033
21,Low,Inclusive,19,-6.9961,4.0235
21,Low,Inclusive,20,-6.8197,4.684
21,Low,Inclusive,21,-6.9586,4.0392
21,Low,Inclusive,22,-7.2203,4.2716
21,Low,Inclusive,23,-6.8224,4.315
21,Low,Inclusive,24,-6.9884,4.1021
21,Low,Inclusive,25,-7.1518,4.387
21,Low,Inclusive,26,-6.8509,3.9109
21,Low,Inclusive,27,-6.7495,4.3348
21,Low,Inclusive,28,-6.7781,3.9516
21,Low,Inclusive,29,-7.1929,4.1902
21,Low,Inclusive,30,-6.9126,4.5793
21,Low,Inclusive,31,-6.8821,4.1715
21,Low,Inclusive,32,-7.142,4.466
21,Low,Inclusive,33,-7.1327,4.5457
21,Low,Inclusive,34,-7.0307,4.5381
21,Low,Inclusive,35,-6.8862,4.1926
21,Low,Inclusive,36,-7.0659,4.1518
21,Low,Inclusive,37,-6.9238,4.2354
21,Low,Inclusive,38,-7.0771,4.1869
21,Low,Inclusive,39,-6.9762,3.7943
21,Low,Inclusive,40,-6.9193,4.0241
22,Low,Generic,1,-3.441,0.8805
22,Low,Generic,2,-3.5371,0.9469
22,Low,Generic,3,-3.3744,1.6087
22,Low,Generic,4,-3.3469,1.2536
22,Low,Generic,5,-3.2079,1.2442
22,Low,Generic,6,-3.2796,0.9789
22,Low,Generic,7,-3.0504,1.5794
22,Low,Generic,8,-3.5204,1.0132
22,Low,Generic,9,-3.31,1.0251
22,Low,Generic,10,-3.1921,1.0723
22,Low,Generic,11,-2.9432,1.4561
22,Low,Generic,12,-3.2361,1.4234
22,Low,Generic,13,-3.1021,1.1052
22,Low,Generic,14,-3.3904,1.2336
22,Low,Generic,15,-3.1388,1.2458
22,Low,Generic,16,-3.5045,1.0574
22,Low,Generic,17,-3.2791,1.2029
22,Low,Generic,18,-2.9721,0.9408
22,Low,Generic,19,-3.1922,1.5158
22,Low,Generic,20,-2.9273,1.1371
22,Low,Generic,21,-3.1943,1.332
22,Low,Generic,22,-3.2387,1.1982
22,Low,Generic,23,-3.2026,0.7116
22,Low,Generic,24,-3.1657,1.2432
22,Low,Generic,25,-3.3014,1.6274
22,Low,Generic,26,-3.3692,1.1374
22,Low,Generic,27,-2.9693,1.0516
22,Low,Generic,28,-3.3505,1.1886
22,Low,Generic,29,-3.1419,1.2596
22,Low,Generic,30,-3.4619,1.1116
22,Low,Generic,31,-3.3591,1.2026
22,Low,Generic,32,-3.2041,1.3016
22,Low,Generic,33,-3.5344,1.4308
22,Low,Generic,34,-3.2301,1.4949
22,Low,Generic,35,-3.2014,1.4383
22,Low,Generic,36,-3.198,1.4872
22,Low,Generic,37,-3.1897,1.1984
22,Low,Generic,38,-2.9271,1.3958
22,Low,Generic,39,-3.1819,0.9627
22,Low,Generic,40,-3.4612,1.2765
22,Low,Inclusive,1,-6.9662,4.0972
22,Low,Inclusive,2,-6.9669,4.5377
22,Low,Inclusive,3,-6.8837,3.9918
22,Low,Inclusive,4,-7.0047,4.059
22,Low,Inclusive,5,-7.0462,4.1373
22,Low,Inclusive,6,-7.0596,3.969
22,Low,Inclusive,7,-7.0071,4.1079
22,Low,Inclusive,8,-7.4274,4.6306
22,Low,Inclusive,9,-6.8247,4.1447
22,Low,Inclusive,10,-6.9852,3.9857
22,Low,Inclusive,11,-6.7336,4.5995
22,Low,Inclusive,12,-6.9645,4.4247
22,Low,Inclusive,13,-6.9617,3.9527
22,Low,Inclusive,14,-7.0498,4.2464
22,Low,Inclusive,15,-7.0562,4.1763
22,Low,Inclusive,16,-7.0017,4.2038
22,Low,Inclusive,17,-6.9802,4.0079
22,Low,Inclusive,18,-7.0956,3.9631
22,Low,Inclusive,19,-6.8413,3.7989
22,Low,Inclusive,20,-6.815,4.4973
22,Low,Inclusive,21,-7.0333,3.6994
22,Low,Inclusive,22,-7.0422,4.2072
22,Low,Inclusive,23,-7.1396,4.117
22,Low,Inclusive,24,-6.7585,4.353
22,Low,Inclusive,25,-7.1267,3.9005
22,Low,Inclusive,26,-7.0371,4.1773
22,Low,Inclusive,27,-6.9136,4.1129
22,Low,Inclusive,28,-6.9113,4.607
22,Low,Inclusive,29,-6.8657,4.2104
22,Low,Inclusive,30,-7.0155,4.1487
22,Low,Inclusive,31,-6.8109,4.0945
22,Low,Inclusive,32,-6.9812,4.2302
22,Low,Inclusive,33,-7.0633,3.9455
22,Low,Inclusive,34,-6.9396,4.2078
22,Low,Inclusive,35,-6.913,4.1133
22,Low,Inclusive,36,-6.8049,4.0446
22,Low,Inclusive,37,-6.7312,3.8705
22,Low,Inclusive,38,-6.9228,4.3151
22,Low,Inclusive,39,-7.1073,4.3049
22,Low,Inclusive,40,-6.7961,3.7766
23,Low,Generic,1,-3.1926,0.7193
23,Low,Generic,2,-3.4128,1.5438
23,Low,Generic,3,-3.3553,0.9832
23,Low,Generic,4,-3.2977,1.6316
23,Low,Generic,5,-3.5428,1.0077
23,Low,Generic,6,-3.0434,1.5895
23,Low,Generic,7,-3.2835,0.9702
23,Low,Generic,8,-2.9536,1.5369
23,Low,Generic,9,-3.1662,1.0555
23,Low,Generic,10,-3.2754,1.1859
23,Low,Generic,11,-3.2184,1.5082
23,Low,Generic,12,-3.1361,1.0025
23,Low,Generic,13,-3.0615,1.2806
23,Low,Generic,14,-3.1649,1.5113
23,Low,Generic,15,-3.4347,1.2108
23,Low,Generic,16,-3.3477,0.9044
23,Low,Generic,17,-3.216,1.7203
23,Low,Generic,18,-3.544,1.2115
23,Low,Generic,19,-3.1719,1.2426
23,Low,Generic,20,-3.285,0.9582
23,Low,Generic,21,-3.2331,1.0666
23,Low,Generic,22,-3.5965,1.4569
23,Low,Generic,23,-3.1242,1.2283
23,Low,Generic,24,-3.2336,1.4329
23,Low,Generic,25,-3.2343,1.3988
23,Low,Generic,26,-3.3126,1.4804
23,Low,Generic,27,-3.2199,1.2568
23,Low,Generic,28,-3.4585,1.2754
23,Low,Generic,29,-3.3928,1.0903
23,Low,Generic,30,-3.3903,1.0048
23,Low,Generic,31,-2.9493,1.4843
23,Low,Generic,32,-2.9799,0.9734
23,Low,Generic,33,-3.2573,0.9593
23,Low,Generic,34,-3.3724,1.0344
23,Low,Generic,35,-3.0821,1.1388
23,Low,Generic,36,-3.1077,1.3388
23,Low,Generic,37,-2.9225,0.9221
23,Low,Generic,38,-3.0791,1.4473
23,Low,Generic,39,-3.414,1.4194
23,Low,Generic,40,-3.2176,1.1725
23,Low,Inclusive,1,-7.1116,4.0762
23,Low,Inclusive,2,-6.6805,4.2201
23,Low,Inclusive,3,-6.8707,4.0618
23,Low,Inclusive,4,-7.105,4.4364
23,Low,Inclusive,5,-7.1904,4.137
23,Low,Inclusive,6,-6.9829,4.2423
23,Low,Inclusive,7,-7.0149,4.2992
23,Low,Inclusive,8,-6.8841,4.3669
23,Low,Inclusive,9,-7.1359,4.1632
23,Low,Inclusive,10,-6.8088,4.3989
23,Low,Inclusive,11,-7.1939,4.2903
23,Low,Inclusive,12,-7.2847,4.2294
23,Low,Inclusive,13,-6.7033,4.0304
23,Low,Inclusive,14,-7.1131,4.3728
23,Low,Inclusive,15,-7.2194,4.0934
23,Low,Inclusive,16,-6.8985,4.0931
23,Low,Inclusive,17,-7.0234,4.3688
23,Low,Inclusive,18,-6.9248,4.2734
23,Low,Inclusive,19,-7.0389,4.294
23,Low,Inclusive,20,-7.0066,4.3116
23,Low,Inclusive,21,-7.0625,4.1835
23,Low,Inclusive,22,-7.1365,4.213
23,Low,Inclusive,23,-7.1097,3.9972
23,Low,Inclusive,24,-6.9492,4.2625
23,Low,Inclusive,25,-6.8706,4.1338
23,Low,Inclusive,26,-6.9268,4.3302
23,Low,Inclusive,27,-6.9213,4.0549
23,Low,Inclusive,28,-6.9656,4.2928
23,Low,Inclusive,29,-6.9869,3.8027
23,Low,Inclusive,30,-6.9639,4.6625
23,Low,Inclusive,31,-7.042,4.0744
23,Low,Inclusive,32,-6.932,4.2825
23,Low,Inclusive,33,-6.8091,3.9684
23,Low,Inclusive,34,-6.8783,4.3381
23,Low,Inclusive,35,-7.0093,4.2877
23,Low,Inclusive,36,-6.8336,4.3945
23,Low,Inclusive,37,-7.1595,4.384
23,Low,Inclusive,38,-6.9977,4.2346
23,Low,Inclusive,39,-6.977,4.19
23,Low,Inclusive,40,-6.8092,4.2033
24,Low,Generic,1,-3.4359,1.1393
24,Low,Generic,2,-3.2412,1.4638
24,Low,Generic,3,-3.1775,1.0479
24,Low,Generic,4,-2.8952,1.271
24,Low,Generic,5,-3.0767,1.1877
24,Low,Generic,6,-3.188,1.3859
24,Low,Generic,7,-3.0853,1.4295
24,Low,Generic,8,-3.1372,1.155
24,Low,Generic,9,-3.3538,1.2845
24,Low,Generic,10,-3.128,1.1735
24,Low,Generic,11,-3.1082,1.5085
24,Low,Generic,12,-3.4054,1.0506
24,Low,Generic,13,-3.2891,1.2795
24,Low,Generic,14,-3.3467,1.4884
24,Low,Generic,15,-3.2044,1.2259
24,Low,Generic,16,-3.4834,0.9548
24,Low,Generic,17,-3.2258,0.7915
24,Low,Generic,18,-3.1161,1.1864
24,Low,Generic,19,-2.7815,1.6796
24,Low,Generic,20,-3.2952,1.1967
24,Low,Generic,21,-3.1187,1.5586
24,Low,Generic,22,-3.5137,0.8607
24,Low,Generic,23,-3.3613,1.3345
24,Low,Generic,24,-3.1935,1.432
24,Low,Generic,25,-3.448,0.7548
24,Low,Generic,26,-3.1393,1.0524
24,Low,Generic,27,-3.5708,1.247
24,Low,Generic,28,-3.149,1.1936
24,Low,Generic,29,-3.3367,1.1861
24,Low,Generic,30,-3.3236,0.9484
24,Low,Generic,31,-3.3752,1.3223
24,Low,Generic,32,-3.2197,1.2516
24,Low,Generic,33,-3.4173,1.1817
24,Low,Generic,34,-3.5946,1.2537
24,Low,Generic,35,-3.0537,0.9232
24,Low,Generic,36,-3.3559,1.2838
24,Low,Generic,37,-3.0801,1.1284
24,Low,Generic,38,-3.3718,0.8242
24,Low,Generic,39,-3.2525,1.6264
24,Low,Generic,40,-3.2264,1.2135
24,Low,Inclusive,1,-6.9397,4.2178
24,Low,Inclusive,2,-7.11,4.3847
24,Low,Inclusive,3,-6.9541,4.2235
24,Low,Inclusive,4,-7.1343,4.4807
24,Low,Inclusive,5,-6.8883,4.1094
24,Low,Inclusive,6,-6.8377,4.1205
24,Low,Inclusive,7,-7.1053,4.0681
24,Low,Inclusive,8,-7.2537,4.3143
24,Low,Inclusive,9,-7.2627,3.9743
24,Low,Inclusive,10,-7.2993,4.2028
24,Low,Inclusive,11,-7.0105,4.1547
24,Low,Inclusive,12,-7.1444,3.9856
24,Low,Inclusive,13,-6.9183,4.1099
24,Low,Inclusive,14,-6.9405,4.043
24,Low,Inclusive,15,-6.9608,4.4807
24,Low,Inclusive,16,-6.9001,4.1375
24,Low,Inclusive,17,-6.9494,4.1719
24,Low,Inclusive,18,-6.9868,4.1549
24,Low,Inclusive,19,-7.0127,4.2624
24,Low,Inclusive,20,-7.137,4.0168
24,Low,Inclusive,21,-7.1963,3.8999
24,Low,Inclusive,22,-7.1706,4.2519
24,Low,Inclusive,23,-7.1219,4.3227
24,Low,Inclusive,24,-6.9828,3.8263
